vgs	-I(Vds)
Step Information: Vds=600m  (Run: 1/41)
1.460000000000001e+000	9.280802e-004
1.480000000000001e+000	9.469088e-004
1.500000000000001e+000	9.656912e-004
1.520000000000001e+000	9.844259e-004
1.540000000000001e+000	1.003111e-003
1.560000000000001e+000	1.021746e-003
1.580000000000001e+000	1.040330e-003
1.600000000000001e+000	1.058860e-003
1.620000000000001e+000	1.077336e-003
1.640000000000001e+000	1.095757e-003
1.660000000000001e+000	1.114122e-003
1.680000000000001e+000	1.132430e-003
1.700000000000001e+000	1.150680e-003
1.720000000000001e+000	1.168871e-003
1.740000000000001e+000	1.187003e-003
1.760000000000001e+000	1.205075e-003
1.780000000000001e+000	1.223086e-003
1.800000000000000e+000	1.241036e-003
Step Information: Vds=1.56  (Run: 33/41)
0.000000000000000e+000	9.981710e-010
2.000000000000000e-002	1.840291e-009
4.000000000000000e-002	3.385079e-009
6.000000000000000e-002	6.206120e-009
8.000000000000000e-002	1.132745e-008
1.000000000000000e-001	2.055352e-008
1.200000000000000e-001	3.701101e-008
1.400000000000000e-001	6.600480e-008
1.600000000000000e-001	1.163071e-007
1.800000000000000e-001	2.019929e-007
2.000000000000000e-001	3.448975e-007
2.200000000000000e-001	5.777139e-007
2.400000000000000e-001	9.476947e-007
2.600000000000000e-001	1.520832e-006
2.800000000000000e-001	2.386083e-006
3.000000000000000e-001	3.658427e-006
3.200000000000000e-001	5.478492e-006
3.400000000000000e-001	8.006052e-006
3.600000000000000e-001	1.140603e-005
3.800000000000001e-001	1.582889e-005
4.000000000000001e-001	2.139048e-005
4.200000000000001e-001	2.815766e-005
4.400000000000001e-001	3.614361e-005
4.600000000000001e-001	4.531310e-005
4.800000000000002e-001	5.559450e-005
5.000000000000001e-001	6.689402e-005
5.200000000000001e-001	7.910865e-005
5.400000000000002e-001	9.213589e-005
5.600000000000002e-001	1.058799e-004
5.800000000000002e-001	1.202544e-004
6.000000000000002e-001	1.351840e-004
6.200000000000002e-001	1.506033e-004
6.400000000000002e-001	1.664564e-004
6.600000000000003e-001	1.826952e-004
6.800000000000003e-001	1.992783e-004
7.000000000000003e-001	2.161698e-004
7.200000000000003e-001	2.333385e-004
7.400000000000003e-001	2.507568e-004
7.600000000000003e-001	2.684002e-004
7.800000000000004e-001	2.862467e-004
8.000000000000004e-001	3.042766e-004
8.200000000000004e-001	3.224719e-004
8.400000000000004e-001	3.408161e-004
8.600000000000004e-001	3.592943e-004
8.800000000000005e-001	3.778926e-004
9.000000000000005e-001	3.965983e-004
9.200000000000005e-001	4.153994e-004
9.400000000000005e-001	4.342852e-004
9.600000000000005e-001	4.532453e-004
9.800000000000005e-001	4.722702e-004
1.000000000000000e+000	4.913514e-004
1.020000000000001e+000	5.104803e-004
1.040000000000001e+000	5.296494e-004
1.060000000000001e+000	5.488516e-004
1.080000000000001e+000	5.680801e-004
1.100000000000001e+000	5.873288e-004
1.120000000000001e+000	6.065918e-004
1.140000000000001e+000	6.258636e-004
1.160000000000001e+000	6.451391e-004
1.180000000000001e+000	6.644136e-004
1.200000000000001e+000	6.836826e-004
1.220000000000001e+000	7.029420e-004
1.240000000000001e+000	7.221877e-004
1.260000000000001e+000	7.414162e-004
1.280000000000001e+000	7.606241e-004
1.300000000000001e+000	7.798080e-004
1.320000000000001e+000	7.989650e-004
1.340000000000001e+000	8.180924e-004
1.360000000000001e+000	8.371875e-004
1.380000000000001e+000	8.562477e-004
1.400000000000001e+000	8.752709e-004
1.420000000000001e+000	8.942548e-004
1.440000000000001e+000	9.131974e-004
1.460000000000001e+000	9.320969e-004
1.480000000000001e+000	9.509514e-004
1.500000000000001e+000	9.697594e-004
1.520000000000001e+000	9.885193e-004
1.540000000000001e+000	1.007230e-003
1.560000000000001e+000	1.025889e-003
1.580000000000001e+000	1.044496e-003
1.600000000000001e+000	1.063050e-003
1.620000000000001e+000	1.081550e-003
1.640000000000001e+000	1.099994e-003
1.660000000000001e+000	1.118382e-003
1.680000000000001e+000	1.136712e-003
1.700000000000001e+000	1.154985e-003
1.720000000000001e+000	1.173198e-003
1.740000000000001e+000	1.191352e-003
1.760000000000001e+000	1.209446e-003
1.780000000000001e+000	1.227479e-003
1.800000000000000e+000	1.245450e-003
Step Information: Vds=1.59  (Run: 34/41)
0.000000000000000e+000	1.059190e-009
2.000000000000000e-002	1.952506e-009
4.000000000000000e-002	3.590711e-009
6.000000000000000e-002	6.581141e-009
8.000000000000000e-002	1.200711e-008
1.000000000000000e-001	2.177525e-008
1.200000000000000e-001	3.918435e-008
1.400000000000000e-001	6.982083e-008
1.600000000000000e-001	1.229016e-007
1.800000000000000e-001	2.131765e-007
2.000000000000000e-001	3.634618e-007
2.200000000000000e-001	6.078163e-007
2.400000000000000e-001	9.953158e-007
2.600000000000000e-001	1.594281e-006
2.800000000000000e-001	2.496469e-006
3.000000000000000e-001	3.819929e-006
3.200000000000000e-001	5.708148e-006
3.400000000000000e-001	8.322823e-006
3.600000000000000e-001	1.182913e-005
3.800000000000001e-001	1.637569e-005
4.000000000000001e-001	2.207458e-005
4.200000000000001e-001	2.898768e-005
4.400000000000001e-001	3.712298e-005
4.600000000000001e-001	4.644071e-005
4.800000000000002e-001	5.686582e-005
5.000000000000001e-001	6.830236e-005
5.200000000000001e-001	8.064626e-005
5.400000000000002e-001	9.379478e-005
5.600000000000002e-001	1.076523e-004
5.800000000000002e-001	1.221332e-004
6.000000000000002e-001	1.371625e-004
6.200000000000002e-001	1.526758e-004
6.400000000000002e-001	1.686176e-004
6.600000000000003e-001	1.849403e-004
6.800000000000003e-001	2.016032e-004
7.000000000000003e-001	2.185708e-004
7.200000000000003e-001	2.358121e-004
7.400000000000003e-001	2.532999e-004
7.600000000000003e-001	2.710099e-004
7.800000000000004e-001	2.889205e-004
8.000000000000004e-001	3.070120e-004
8.200000000000004e-001	3.252666e-004
8.400000000000004e-001	3.436681e-004
8.600000000000004e-001	3.622016e-004
8.800000000000005e-001	3.808534e-004
9.000000000000005e-001	3.996108e-004
9.200000000000005e-001	4.184621e-004
9.400000000000005e-001	4.373964e-004
9.600000000000005e-001	4.564036e-004
9.800000000000005e-001	4.754744e-004
1.000000000000000e+000	4.945999e-004
1.020000000000001e+000	5.137721e-004
1.040000000000001e+000	5.329832e-004
1.060000000000001e+000	5.522263e-004
1.080000000000001e+000	5.714947e-004
1.100000000000001e+000	5.907822e-004
1.120000000000001e+000	6.100830e-004
1.140000000000001e+000	6.293917e-004
1.160000000000001e+000	6.487033e-004
1.180000000000001e+000	6.680129e-004
1.200000000000001e+000	6.873162e-004
1.220000000000001e+000	7.066091e-004
1.240000000000001e+000	7.258877e-004
1.260000000000001e+000	7.451482e-004
1.280000000000001e+000	7.643874e-004
1.300000000000001e+000	7.836021e-004
1.320000000000001e+000	8.027891e-004
1.340000000000001e+000	8.219460e-004
1.360000000000001e+000	8.410698e-004
1.380000000000001e+000	8.601583e-004
1.400000000000001e+000	8.792091e-004
1.420000000000001e+000	8.982202e-004
1.440000000000001e+000	9.171895e-004
1.460000000000001e+000	9.361152e-004
1.480000000000001e+000	9.549954e-004
1.500000000000001e+000	9.738286e-004
1.520000000000001e+000	9.926134e-004
1.540000000000001e+000	1.011348e-003
1.560000000000001e+000	1.030031e-003
1.580000000000001e+000	1.048662e-003
1.600000000000001e+000	1.067240e-003
1.620000000000001e+000	1.085762e-003
1.640000000000001e+000	1.104229e-003
1.660000000000001e+000	1.122639e-003
1.680000000000001e+000	1.140992e-003
1.700000000000001e+000	1.159286e-003
1.720000000000001e+000	1.177521e-003
1.740000000000001e+000	1.195696e-003
1.760000000000001e+000	1.213811e-003
1.780000000000001e+000	1.231865e-003
1.800000000000000e+000	1.249857e-003
Step Information: Vds=1.62  (Run: 35/41)
0.000000000000000e+000	1.123799e-009
2.000000000000000e-002	2.071296e-009
4.000000000000000e-002	3.808321e-009
6.000000000000000e-002	6.977835e-009
8.000000000000000e-002	1.272562e-008
1.000000000000000e-001	2.306586e-008
1.200000000000000e-001	4.147806e-008
1.400000000000000e-001	7.384345e-008
1.600000000000000e-001	1.298432e-007
1.800000000000000e-001	2.249291e-007
2.000000000000000e-001	3.829341e-007
2.200000000000000e-001	6.393268e-007
2.400000000000000e-001	1.045057e-006
2.600000000000000e-001	1.670829e-006
2.800000000000000e-001	2.611245e-006
3.000000000000000e-001	3.987435e-006
3.200000000000000e-001	5.945699e-006
3.400000000000000e-001	8.649537e-006
3.600000000000000e-001	1.226419e-005
3.800000000000001e-001	1.693622e-005
4.000000000000001e-001	2.277379e-005
4.200000000000001e-001	2.983371e-005
4.400000000000001e-001	3.811877e-005
4.600000000000001e-001	4.758473e-005
4.800000000000002e-001	5.815325e-005
5.000000000000001e-001	6.972632e-005
5.200000000000001e-001	8.219891e-005
5.400000000000002e-001	9.546808e-005
5.600000000000002e-001	1.094385e-004
5.800000000000002e-001	1.240251e-004
6.000000000000002e-001	1.391537e-004
6.200000000000002e-001	1.547604e-004
6.400000000000002e-001	1.707904e-004
6.600000000000003e-001	1.871967e-004
6.800000000000003e-001	2.039390e-004
7.000000000000003e-001	2.209822e-004
7.200000000000003e-001	2.382958e-004
7.400000000000003e-001	2.558528e-004
7.600000000000003e-001	2.736292e-004
7.800000000000004e-001	2.916035e-004
8.000000000000004e-001	3.097563e-004
8.200000000000004e-001	3.280701e-004
8.400000000000004e-001	3.465286e-004
8.600000000000004e-001	3.651172e-004
8.800000000000005e-001	3.838223e-004
9.000000000000005e-001	4.026312e-004
9.200000000000005e-001	4.215324e-004
9.400000000000005e-001	4.405151e-004
9.600000000000005e-001	4.595693e-004
9.800000000000005e-001	4.786856e-004
1.000000000000000e+000	4.978554e-004
1.020000000000001e+000	5.170706e-004
1.040000000000001e+000	5.363236e-004
1.060000000000001e+000	5.556074e-004
1.080000000000001e+000	5.749154e-004
1.100000000000001e+000	5.942416e-004
1.120000000000001e+000	6.135801e-004
1.140000000000001e+000	6.329255e-004
1.160000000000001e+000	6.522728e-004
1.180000000000001e+000	6.716175e-004
1.200000000000001e+000	6.909550e-004
1.220000000000001e+000	7.102812e-004
1.240000000000001e+000	7.295923e-004
1.260000000000001e+000	7.488847e-004
1.280000000000001e+000	7.681550e-004
1.300000000000001e+000	7.874001e-004
1.320000000000001e+000	8.066171e-004
1.340000000000001e+000	8.258030e-004
1.360000000000001e+000	8.449555e-004
1.380000000000001e+000	8.640720e-004
1.400000000000001e+000	8.831503e-004
1.420000000000001e+000	9.021882e-004
1.440000000000001e+000	9.211839e-004
1.460000000000001e+000	9.401354e-004
1.480000000000001e+000	9.590411e-004
1.500000000000001e+000	9.778993e-004
1.520000000000001e+000	9.967085e-004
1.540000000000001e+000	1.015467e-003
1.560000000000001e+000	1.034174e-003
1.580000000000001e+000	1.052829e-003
1.600000000000001e+000	1.071429e-003
1.620000000000001e+000	1.089974e-003
1.640000000000001e+000	1.108463e-003
1.660000000000001e+000	1.126895e-003
1.680000000000001e+000	1.145269e-003
1.700000000000001e+000	1.163585e-003
1.720000000000001e+000	1.181841e-003
1.740000000000001e+000	1.200037e-003
1.760000000000001e+000	1.218172e-003
1.780000000000001e+000	1.236247e-003
1.800000000000000e+000	1.254259e-003
Step Information: Vds=1.65  (Run: 36/41)
0.000000000000000e+000	1.192205e-009
2.000000000000000e-002	2.197035e-009
4.000000000000000e-002	4.038583e-009
6.000000000000000e-002	7.397403e-009
8.000000000000000e-002	1.348512e-008
1.000000000000000e-001	2.442905e-008
1.200000000000000e-001	4.389840e-008
1.400000000000000e-001	7.808305e-008
1.600000000000000e-001	1.371486e-007
1.800000000000000e-001	2.372769e-007
2.000000000000000e-001	4.033539e-007
2.200000000000000e-001	6.723029e-007
2.400000000000000e-001	1.097001e-006
2.600000000000000e-001	1.750586e-006
2.800000000000000e-001	2.730552e-006
3.000000000000000e-001	4.161118e-006
3.200000000000000e-001	6.191342e-006
3.400000000000000e-001	8.986400e-006
3.600000000000000e-001	1.271141e-005
3.800000000000001e-001	1.751067e-005
4.000000000000001e-001	2.348824e-005
4.200000000000001e-001	3.069581e-005
4.400000000000001e-001	3.913100e-005
4.600000000000001e-001	4.874517e-005
4.800000000000002e-001	5.945676e-005
5.000000000000001e-001	7.116586e-005
5.200000000000001e-001	8.376654e-005
5.400000000000002e-001	9.715572e-005
5.600000000000002e-001	1.112384e-004
5.800000000000002e-001	1.259302e-004
6.000000000000002e-001	1.411575e-004
6.200000000000002e-001	1.568571e-004
6.400000000000002e-001	1.729748e-004
6.600000000000003e-001	1.894643e-004
6.800000000000003e-001	2.062856e-004
7.000000000000003e-001	2.234041e-004
7.200000000000003e-001	2.407896e-004
7.400000000000003e-001	2.584155e-004
7.600000000000003e-001	2.762580e-004
7.800000000000004e-001	2.942958e-004
8.000000000000004e-001	3.125097e-004
8.200000000000004e-001	3.308823e-004
8.400000000000004e-001	3.493977e-004
8.600000000000004e-001	3.680412e-004
8.800000000000005e-001	3.867992e-004
9.000000000000005e-001	4.056595e-004
9.200000000000005e-001	4.246105e-004
9.400000000000005e-001	4.436414e-004
9.600000000000005e-001	4.627423e-004
9.800000000000005e-001	4.819040e-004
1.000000000000000e+000	5.011178e-004
1.020000000000001e+000	5.203759e-004
1.040000000000001e+000	5.396706e-004
1.060000000000001e+000	5.589949e-004
1.080000000000001e+000	5.783425e-004
1.100000000000001e+000	5.977071e-004
1.120000000000001e+000	6.170830e-004
1.140000000000001e+000	6.364650e-004
1.160000000000001e+000	6.558480e-004
1.180000000000001e+000	6.752274e-004
1.200000000000001e+000	6.945989e-004
1.220000000000001e+000	7.139583e-004
1.240000000000001e+000	7.333018e-004
1.260000000000001e+000	7.526259e-004
1.280000000000001e+000	7.719272e-004
1.300000000000001e+000	7.912025e-004
1.320000000000001e+000	8.104491e-004
1.340000000000001e+000	8.296640e-004
1.360000000000001e+000	8.488448e-004
1.380000000000001e+000	8.679891e-004
1.400000000000001e+000	8.870946e-004
1.420000000000001e+000	9.061592e-004
1.440000000000001e+000	9.251810e-004
1.460000000000001e+000	9.441582e-004
1.480000000000001e+000	9.630890e-004
1.500000000000001e+000	9.819719e-004
1.520000000000001e+000	1.000805e-003
1.540000000000001e+000	1.019588e-003
1.560000000000001e+000	1.038318e-003
1.580000000000001e+000	1.056995e-003
1.600000000000001e+000	1.075618e-003
1.620000000000001e+000	1.094186e-003
1.640000000000001e+000	1.112696e-003
1.660000000000001e+000	1.131150e-003
1.680000000000001e+000	1.149545e-003
1.700000000000001e+000	1.167882e-003
1.720000000000001e+000	1.186159e-003
1.740000000000001e+000	1.204375e-003
1.760000000000001e+000	1.222531e-003
1.780000000000001e+000	1.240625e-003
1.800000000000000e+000	1.258657e-003
Step Information: Vds=1.68  (Run: 37/41)
0.000000000000000e+000	1.264623e-009
2.000000000000000e-002	2.330116e-009
4.000000000000000e-002	4.282205e-009
6.000000000000000e-002	7.841111e-009
8.000000000000000e-002	1.428784e-008
1.000000000000000e-001	2.586869e-008
1.200000000000000e-001	4.645195e-008
1.400000000000000e-001	8.255054e-008
1.600000000000000e-001	1.448354e-007
1.800000000000000e-001	2.502472e-007
2.000000000000000e-001	4.247622e-007
2.200000000000000e-001	7.068044e-007
2.400000000000000e-001	1.151229e-006
2.600000000000000e-001	1.833665e-006
2.800000000000000e-001	2.854536e-006
3.000000000000000e-001	4.341153e-006
3.200000000000000e-001	6.445276e-006
3.400000000000000e-001	9.333617e-006
3.600000000000000e-001	1.317097e-005
3.800000000000001e-001	1.809918e-005
4.000000000000001e-001	2.421806e-005
4.200000000000001e-001	3.157408e-005
4.400000000000001e-001	4.015972e-005
4.600000000000001e-001	4.992201e-005
4.800000000000002e-001	6.077634e-005
5.000000000000001e-001	7.262093e-005
5.200000000000001e-001	8.534909e-005
5.400000000000002e-001	9.885766e-005
5.600000000000002e-001	1.130521e-004
5.800000000000002e-001	1.278484e-004
6.000000000000002e-001	1.431738e-004
6.200000000000002e-001	1.589658e-004
6.400000000000002e-001	1.751708e-004
6.600000000000003e-001	1.917430e-004
6.800000000000003e-001	2.086429e-004
7.000000000000003e-001	2.258364e-004
7.200000000000003e-001	2.432935e-004
7.400000000000003e-001	2.609880e-004
7.600000000000003e-001	2.788962e-004
7.800000000000004e-001	2.969973e-004
8.000000000000004e-001	3.152720e-004
8.200000000000004e-001	3.337033e-004
8.400000000000004e-001	3.522753e-004
8.600000000000004e-001	3.709734e-004
8.800000000000005e-001	3.897843e-004
9.000000000000005e-001	4.086957e-004
9.200000000000005e-001	4.276962e-004
9.400000000000005e-001	4.467751e-004
9.600000000000005e-001	4.659226e-004
9.800000000000005e-001	4.851295e-004
1.000000000000000e+000	5.043873e-004
1.020000000000001e+000	5.236880e-004
1.040000000000001e+000	5.430243e-004
1.060000000000001e+000	5.623890e-004
1.080000000000001e+000	5.817759e-004
1.100000000000001e+000	6.011788e-004
1.120000000000001e+000	6.205920e-004
1.140000000000001e+000	6.400104e-004
1.160000000000001e+000	6.594289e-004
1.180000000000001e+000	6.788429e-004
1.200000000000001e+000	6.982482e-004
1.220000000000001e+000	7.176406e-004
1.240000000000001e+000	7.370163e-004
1.260000000000001e+000	7.563719e-004
1.280000000000001e+000	7.757040e-004
1.300000000000001e+000	7.950094e-004
1.320000000000001e+000	8.142854e-004
1.340000000000001e+000	8.335291e-004
1.360000000000001e+000	8.527381e-004
1.380000000000001e+000	8.719100e-004
1.400000000000001e+000	8.910425e-004
1.420000000000001e+000	9.101335e-004
1.440000000000001e+000	9.291812e-004
1.460000000000001e+000	9.481838e-004
1.480000000000001e+000	9.671395e-004
1.500000000000001e+000	9.860467e-004
1.520000000000001e+000	1.004904e-003
1.540000000000001e+000	1.023710e-003
1.560000000000001e+000	1.042464e-003
1.580000000000001e+000	1.061164e-003
1.600000000000001e+000	1.079809e-003
1.620000000000001e+000	1.098398e-003
1.640000000000001e+000	1.116930e-003
1.660000000000001e+000	1.135405e-003
1.680000000000001e+000	1.153821e-003
1.700000000000001e+000	1.172178e-003
1.720000000000001e+000	1.190475e-003
1.740000000000001e+000	1.208712e-003
1.760000000000001e+000	1.226887e-003
1.780000000000001e+000	1.245000e-003
1.800000000000000e+000	1.263052e-003
Step Information: Vds=1.71  (Run: 38/41)
0.000000000000000e+000	1.341282e-009
2.000000000000000e-002	2.470952e-009
4.000000000000000e-002	4.539935e-009
6.000000000000000e-002	8.310294e-009
8.000000000000000e-002	1.513612e-008
1.000000000000000e-001	2.738883e-008
1.200000000000000e-001	4.914559e-008
1.400000000000000e-001	8.725727e-008
1.600000000000000e-001	1.529219e-007
1.800000000000000e-001	2.638683e-007
2.000000000000000e-001	4.472016e-007
2.200000000000000e-001	7.428927e-007
2.400000000000000e-001	1.207829e-006
2.600000000000000e-001	1.920181e-006
2.800000000000000e-001	2.983343e-006
3.000000000000000e-001	4.527719e-006
3.200000000000000e-001	6.707699e-006
3.400000000000000e-001	9.691395e-006
3.600000000000000e-001	1.364308e-005
3.800000000000001e-001	1.870193e-005
4.000000000000001e-001	2.496336e-005
4.200000000000001e-001	3.246858e-005
4.400000000000001e-001	4.120494e-005
4.600000000000001e-001	5.111526e-005
4.800000000000002e-001	6.211194e-005
5.000000000000001e-001	7.409151e-005
5.200000000000001e-001	8.694652e-005
5.400000000000002e-001	1.005738e-004
5.600000000000002e-001	1.148793e-004
5.800000000000002e-001	1.297796e-004
6.000000000000002e-001	1.452026e-004
6.200000000000002e-001	1.610865e-004
6.400000000000002e-001	1.773784e-004
6.600000000000003e-001	1.940328e-004
6.800000000000003e-001	2.110110e-004
7.000000000000003e-001	2.282791e-004
7.200000000000003e-001	2.458075e-004
7.400000000000003e-001	2.635703e-004
7.600000000000003e-001	2.815440e-004
7.800000000000004e-001	2.997080e-004
8.000000000000004e-001	3.180434e-004
8.200000000000004e-001	3.365331e-004
8.400000000000004e-001	3.551614e-004
8.600000000000004e-001	3.739140e-004
8.800000000000005e-001	3.927776e-004
9.000000000000005e-001	4.117399e-004
9.200000000000005e-001	4.307897e-004
9.400000000000005e-001	4.499165e-004
9.600000000000005e-001	4.691104e-004
9.800000000000005e-001	4.883623e-004
1.000000000000000e+000	5.076639e-004
1.020000000000001e+000	5.270072e-004
1.040000000000001e+000	5.463847e-004
1.060000000000001e+000	5.657897e-004
1.080000000000001e+000	5.852157e-004
1.100000000000001e+000	6.046568e-004
1.120000000000001e+000	6.241072e-004
1.140000000000001e+000	6.435618e-004
1.160000000000001e+000	6.630156e-004
1.180000000000001e+000	6.824642e-004
1.200000000000001e+000	7.019030e-004
1.220000000000001e+000	7.213283e-004
1.240000000000001e+000	7.407361e-004
1.260000000000001e+000	7.601230e-004
1.280000000000001e+000	7.794856e-004
1.300000000000001e+000	7.988210e-004
1.320000000000001e+000	8.181262e-004
1.340000000000001e+000	8.373986e-004
1.360000000000001e+000	8.566356e-004
1.380000000000001e+000	8.758348e-004
1.400000000000001e+000	8.949941e-004
1.420000000000001e+000	9.141114e-004
1.440000000000001e+000	9.331848e-004
1.460000000000001e+000	9.522125e-004
1.480000000000001e+000	9.711929e-004
1.500000000000001e+000	9.901243e-004
1.520000000000001e+000	1.009005e-003
1.540000000000001e+000	1.027835e-003
1.560000000000001e+000	1.046611e-003
1.580000000000001e+000	1.065333e-003
1.600000000000001e+000	1.084000e-003
1.620000000000001e+000	1.102611e-003
1.640000000000001e+000	1.121165e-003
1.660000000000001e+000	1.139660e-003
1.680000000000001e+000	1.158097e-003
1.700000000000001e+000	1.176474e-003
1.720000000000001e+000	1.194791e-003
1.740000000000001e+000	1.213047e-003
1.760000000000001e+000	1.231242e-003
1.780000000000001e+000	1.249374e-003
1.800000000000000e+000	1.267444e-003
Step Information: Vds=1.74  (Run: 39/41)
0.000000000000000e+000	1.422421e-009
2.000000000000000e-002	2.619982e-009
4.000000000000000e-002	4.812560e-009
6.000000000000000e-002	8.806353e-009
8.000000000000000e-002	1.603243e-008
1.000000000000000e-001	2.899374e-008
1.200000000000000e-001	5.198653e-008
1.400000000000000e-001	9.221515e-008
1.600000000000000e-001	1.614270e-007
1.800000000000000e-001	2.781698e-007
2.000000000000000e-001	4.707162e-007
2.200000000000000e-001	7.806315e-007
2.400000000000000e-001	1.266889e-006
2.600000000000000e-001	2.010254e-006
2.800000000000000e-001	3.117125e-006
3.000000000000000e-001	4.720996e-006
3.200000000000000e-001	6.978816e-006
3.400000000000000e-001	1.005994e-005
3.600000000000000e-001	1.412791e-005
3.800000000000001e-001	1.931906e-005
4.000000000000001e-001	2.572425e-005
4.200000000000001e-001	3.337937e-005
4.400000000000001e-001	4.226669e-005
4.600000000000001e-001	5.232490e-005
4.800000000000002e-001	6.346355e-005
5.000000000000001e-001	7.557753e-005
5.200000000000001e-001	8.855879e-005
5.400000000000002e-001	1.023042e-004
5.600000000000002e-001	1.167201e-004
5.800000000000002e-001	1.317238e-004
6.000000000000002e-001	1.472439e-004
6.200000000000002e-001	1.632192e-004
6.400000000000002e-001	1.795974e-004
6.600000000000003e-001	1.963338e-004
6.800000000000003e-001	2.133898e-004
7.000000000000003e-001	2.307322e-004
7.200000000000003e-001	2.483316e-004
7.400000000000003e-001	2.661623e-004
7.600000000000003e-001	2.842013e-004
7.800000000000004e-001	3.024280e-004
8.000000000000004e-001	3.208238e-004
8.200000000000004e-001	3.393716e-004
8.400000000000004e-001	3.580561e-004
8.600000000000004e-001	3.768629e-004
8.800000000000005e-001	3.957789e-004
9.000000000000005e-001	4.147920e-004
9.200000000000005e-001	4.338910e-004
9.400000000000005e-001	4.530654e-004
9.600000000000005e-001	4.723056e-004
9.800000000000005e-001	4.916024e-004
1.000000000000000e+000	5.109475e-004
1.020000000000001e+000	5.303332e-004
1.040000000000001e+000	5.497519e-004
1.060000000000001e+000	5.691971e-004
1.080000000000001e+000	5.886621e-004
1.100000000000001e+000	6.081411e-004
1.120000000000001e+000	6.276286e-004
1.140000000000001e+000	6.471192e-004
1.160000000000001e+000	6.666083e-004
1.180000000000001e+000	6.860911e-004
1.200000000000001e+000	7.055635e-004
1.220000000000001e+000	7.250214e-004
1.240000000000001e+000	7.444611e-004
1.260000000000001e+000	7.638792e-004
1.280000000000001e+000	7.832723e-004
1.300000000000001e+000	8.026375e-004
1.320000000000001e+000	8.219717e-004
1.340000000000001e+000	8.412725e-004
1.360000000000001e+000	8.605373e-004
1.380000000000001e+000	8.797638e-004
1.400000000000001e+000	8.989497e-004
1.420000000000001e+000	9.180931e-004
1.440000000000001e+000	9.371920e-004
1.460000000000001e+000	9.562447e-004
1.480000000000001e+000	9.752495e-004
1.500000000000001e+000	9.942049e-004
1.520000000000001e+000	1.013109e-003
1.540000000000001e+000	1.031962e-003
1.560000000000001e+000	1.050761e-003
1.580000000000001e+000	1.069505e-003
1.600000000000001e+000	1.088194e-003
1.620000000000001e+000	1.106826e-003
1.640000000000001e+000	1.125400e-003
1.660000000000001e+000	1.143917e-003
1.680000000000001e+000	1.162373e-003
1.700000000000001e+000	1.180770e-003
1.720000000000001e+000	1.199107e-003
1.740000000000001e+000	1.217382e-003
1.760000000000001e+000	1.235596e-003
1.780000000000001e+000	1.253747e-003
1.800000000000000e+000	1.271836e-003
Step Information: Vds=1.77  (Run: 40/41)
0.000000000000000e+000	1.508295e-009
2.000000000000000e-002	2.777665e-009
4.000000000000000e-002	5.100909e-009
6.000000000000000e-002	9.330766e-009
8.000000000000000e-002	1.697936e-008
1.000000000000000e-001	3.068790e-008
1.200000000000000e-001	5.498234e-008
1.400000000000000e-001	9.743660e-008
1.600000000000000e-001	1.703706e-007
1.800000000000000e-001	2.931821e-007
2.000000000000000e-001	4.953515e-007
2.200000000000000e-001	8.200866e-007
2.400000000000000e-001	1.328499e-006
2.600000000000000e-001	2.104004e-006
2.800000000000000e-001	3.256036e-006
3.000000000000000e-001	4.921168e-006
3.200000000000000e-001	7.258826e-006
3.400000000000000e-001	1.043945e-005
3.600000000000000e-001	1.462567e-005
3.800000000000001e-001	1.995074e-005
4.000000000000001e-001	2.650084e-005
4.200000000000001e-001	3.430652e-005
4.400000000000001e-001	4.334500e-005
4.600000000000001e-001	5.355094e-005
4.800000000000002e-001	6.483113e-005
5.000000000000001e-001	7.707897e-005
5.200000000000001e-001	9.018583e-005
5.400000000000002e-001	1.040487e-004
5.600000000000002e-001	1.185744e-004
5.800000000000002e-001	1.336809e-004
6.000000000000002e-001	1.492976e-004
6.200000000000002e-001	1.653638e-004
6.400000000000002e-001	1.818279e-004
6.600000000000003e-001	1.986458e-004
6.800000000000003e-001	2.157794e-004
7.000000000000003e-001	2.331956e-004
7.200000000000003e-001	2.508657e-004
7.400000000000003e-001	2.687641e-004
7.600000000000003e-001	2.868680e-004
7.800000000000004e-001	3.051572e-004
8.000000000000004e-001	3.236131e-004
8.200000000000004e-001	3.422189e-004
8.400000000000004e-001	3.609593e-004
8.600000000000004e-001	3.798202e-004
8.800000000000005e-001	3.987885e-004
9.000000000000005e-001	4.178522e-004
9.200000000000005e-001	4.370001e-004
9.400000000000005e-001	4.562220e-004
9.600000000000005e-001	4.755082e-004
9.800000000000005e-001	4.948498e-004
1.000000000000000e+000	5.142384e-004
1.020000000000001e+000	5.336662e-004
1.040000000000001e+000	5.531260e-004
1.060000000000001e+000	5.726111e-004
1.080000000000001e+000	5.921150e-004
1.100000000000001e+000	6.116319e-004
1.120000000000001e+000	6.311563e-004
1.140000000000001e+000	6.506829e-004
1.160000000000001e+000	6.702070e-004
1.180000000000001e+000	6.897240e-004
1.200000000000001e+000	7.092297e-004
1.220000000000001e+000	7.287202e-004
1.240000000000001e+000	7.481917e-004
1.260000000000001e+000	7.676408e-004
1.280000000000001e+000	7.870642e-004
1.300000000000001e+000	8.064589e-004
1.320000000000001e+000	8.258222e-004
1.340000000000001e+000	8.451513e-004
1.360000000000001e+000	8.644437e-004
1.380000000000001e+000	8.836972e-004
